tx_name,gene_id,nexon,tx_len,utr5_len,utr3_len
NM_168898,40362,5,5407,75,118
NM_168899,40366,1,2185,181,51
NM_168900,318030,2,633,185,190
NM_001259937,40368,6,3942,723,792
NM_001275226,40368,7,3991,772,792
NM_001275227,40368,6,3918,723,792
NM_141055,40368,7,4322,772,1147
NR_133292,26067280,1,625,0,0
NR_133293,26067281,1,341,0,0
NM_206414,2768968,5,3690,269,73
NM_001275228,40370,3,2684,475,844
NM_168904,40370,4,2622,413,1282
NM_168903,40370,3,3826,469,2430
NM_079476,40370,3,2579,370,1282
NM_168905,36173,6,1573,247,477
NM_168906,36173,6,1610,284,477
NM_001275232,40377,3,683,102,125
NM_141061,40377,3,710,102,125
NR_125034,19835596,2,1229,0,0
NR_125035,19835596,2,658,0,0
NM_141064,40381,5,1827,44,103
NM_001275235,40383,4,1961,412,802
NM_001275236,40383,5,2157,461,802
NM_001275237,40383,6,2370,461,802
NM_001300214,40383,3,2017,412,1041
NM_141066,40383,5,2174,412,802
NM_168911,40383,4,1945,198,802
NM_168912,40385,8,4530,681,375
NM_001275238,40385,7,4244,395,375
NM_141068,40385,7,4772,395,903
NM_001170018,40386,3,4464,2072,499
NM_141069,40386,4,3810,1418,499
NM_168913,40386,4,3348,956,499
NM_168914,40386,4,3070,678,499
NM_168915,40386,4,3143,751,499
NM_168916,40386,4,2972,580,499
NM_168917,40386,4,3001,609,499
NM_168918,40386,4,3370,978,499
NM_168919,40386,4,3041,649,499
NR_073965,14462903,2,514,0,0
NM_001259940,2768987,6,1321,0,103
NM_206416,2768987,6,1425,0,0
NM_079480,40388,3,1422,113,118
NM_001275239,40388,3,1356,47,118
NM_141070,40389,3,699,126,303
NM_001275241,40389,3,1216,126,820
NM_206417,2768993,1,654,70,68
NM_141075,40394,9,1892,94,58
NM_168924,326215,15,3269,203,60
NM_001275247,326215,16,3265,127,60
NM_141077,326215,15,3166,127,60
NM_206419,326215,16,3292,127,60
NR_048304,12798447,1,107,0,0
NM_168925,40396,4,902,124,133
NM_168926,40396,4,887,70,133
NM_001275248,40398,8,1805,30,395
NM_001275251,40398,8,1823,30,395
NR_073967,14462905,1,864,0,0
NM_001275249,40398,8,2237,426,395
NM_141079,40398,8,2219,426,395
NM_001275250,40398,8,2012,213,395
NM_168927,40398,8,1994,213,395
NM_001170019,40400,6,1351,82,54
NM_168928,40400,6,1495,226,54
NM_001275253,40402,6,1994,269,297
NM_141083,40402,5,1563,93,42
NM_168929,40404,3,674,80,129
NM_168930,40406,2,1280,39,128
NM_168931,261603,1,1352,117,131
NM_001275255,326216,3,903,195,438
NM_168932,326216,3,903,195,492
NM_206420,2768995,8,4986,719,286
NM_001275256,2768995,7,5089,153,286
NR_073968,14462906,1,634,0,0
NM_141089,40409,2,2110,52,129
NR_073969,14462907,1,1712,0,0
NM_001275257,40411,4,2998,190,315
NM_141091,40411,4,2989,181,315
NM_168934,40411,4,2918,110,315
NR_073970,14462908,1,952,0,0
NM_141095,40415,2,692,190,52
NM_141099,40419,1,690,32,79
NR_073971,14462909,1,336,0,0
NM_141102,40422,1,908,43,91
NM_141104,40425,1,890,0,65
NR_133297,26067284,1,687,0,0
NM_141106,40427,2,1410,286,899
NM_168938,40428,3,1503,102,279
NM_079482,40428,3,1800,399,279
NM_001275264,40428,2,1454,107,279
NM_079483,40429,5,1065,9,81
NM_141107,40430,2,1049,71,471
NM_001202226,40431,4,2827,298,861
NM_141108,40431,4,2544,298,329
NM_001144524,40431,4,2319,73,329
NM_001202227,40431,4,2602,73,861
NM_001202229,40433,4,2713,105,550
NM_001275266,40433,4,3232,105,805
NM_168940,40433,4,2716,105,550
NM_168941,40433,3,3073,105,805
NM_001259944,40436,10,3553,953,926
NM_001259947,40436,11,3690,953,1435
NM_168946,40436,11,3468,953,1435
NM_001275268,40436,11,9471,953,7438
NM_001170022,40436,9,3441,841,926
NM_001259945,40436,10,3387,841,926
NM_001259946,40436,11,3489,841,926
NM_001275269,40436,11,2968,900,961
NM_079484,40436,9,3437,841,1435
NM_001043154,40436,10,11975,841,9514
NM_001316446,40436,11,9527,841,7438
NM_206423,40436,10,9374,841,7438
NM_141113,40437,5,2085,259,119
NM_141115,40439,7,4964,243,110
NM_001275270,40439,7,5378,243,524
NM_141117,40441,6,2166,192,255
NR_125036,19835084,1,326,0,0
NM_001144525,40442,10,4506,30,297
NM_079485,40442,10,4509,30,297
NM_141118,40443,12,2868,145,392
NM_001259948,40443,12,4686,145,2210
NM_001275271,40444,2,1619,141,347
NM_079486,40444,3,1543,65,347
NR_125037,19835132,1,673,0,0
NM_001170023,42452,4,3675,664,1205
NM_079695,42452,4,3682,671,1205
NM_141120,40447,1,1061,226,250
NM_001275272,40447,1,1310,226,499
NR_073973,14462912,1,252,0,0
NM_001275273,40451,4,1328,202,172
NM_079487,40451,3,1211,85,172
NM_001170024,8674014,1,233,17,108
NM_001275274,45962,1,648,113,283
NM_080120,45962,1,377,25,100
NR_144657,19836019,2,533,0,0
NM_168948,40453,11,3443,1027,133
NM_001275275,40453,11,8353,1027,5043
NR_133302,26067299,1,459,0,0
NM_079488,40457,4,2470,114,172
NM_001300215,40459,7,2028,371,907
NM_001275277,40459,6,1498,185,578
NM_168949,40459,7,1842,185,907
NM_001275278,40459,6,2895,185,1975
NM_079489,40459,5,2832,185,1975
NM_168950,40459,6,2226,185,1354
NR_163210,39877401,1,289,0,0
NM_001259952,40461,9,3900,573,270
NM_001104190,40461,8,4206,573,1182
NM_001202232,40461,9,4365,573,1182
NM_001259951,40461,7,4706,573,1235
NM_001202231,40461,10,3919,328,1182
NM_141130,40461,9,3760,328,1182
NM_001275279,40461,8,4765,677,1235
NM_001259950,40461,7,3359,339,323
NM_001259953,40461,8,3518,339,323
NM_001275280,40461,9,3930,339,1182
NM_001275281,40461,8,3771,339,1182
NM_080101,45785,6,3820,53,77
NM_168952,45785,5,3899,132,77
NM_176387,45785,6,3845,78,77
NM_168953,318034,2,821,116,228
NR_133304,26067290,1,854,0,0
NR_133306,26067291,1,800,0,0
NM_141133,40467,1,1617,0,0
NM_001300216,40469,1,2458,1291,141
NM_141135,40469,1,1245,78,141
NM_141136,40470,1,992,11,63
NM_141137,40471,2,1882,590,269
NM_141138,40472,1,998,38,42
NR_125044,19835302,1,530,0,0
NM_001259954,12798458,1,818,15,167
NR_125045,19834961,1,802,0,0
NM_001275283,40474,3,797,23,213
NM_141140,40474,3,806,23,213
NM_079492,40475,1,1794,95,148
NM_141142,40477,1,758,70,250
NR_133309,26067294,1,622,0,0
NR_125046,19835201,1,590,0,0
NM_001031969,3772380,2,537,0,0
NM_001031970,3772047,2,567,0,0
NM_001031971,3771840,2,528,0,0
NM_001031972,3772499,2,540,0,0
NM_001031973,3772256,2,558,0,0
NM_001031974,3772424,2,537,0,0
NM_001014600,40479,6,1298,411,71
NM_001275284,40479,6,1295,411,71
NM_141144,40479,6,1557,1051,71
NM_001144526,40481,3,943,163,138
NM_141146,40481,3,755,20,138
NM_141149,40484,1,566,19,145
NM_141150,40485,1,483,17,112
NM_168954,318036,1,444,17,64
NM_001300217,318036,1,741,17,361
NM_001300218,19835569,1,438,41,40
NM_001275286,40486,3,1308,150,132
NM_141151,40486,3,1323,150,132
NM_168956,318035,1,2018,250,43
NM_168957,318035,2,1932,164,43
NM_001300219,318035,2,2130,164,241
NM_001316461,40489,5,2143,646,117
NM_079493,40489,5,1759,262,117
NM_168958,40489,4,1830,333,117
NM_176388,40489,4,1839,333,117
NM_141155,40491,4,1796,300,407
NM_168959,318037,1,1835,43,187
NR_125047,19835473,3,438,0,0
NM_141158,2768961,5,3790,850,897
NM_168961,40495,5,5916,174,2637
NR_133311,26067288,1,533,0,0
NM_001104196,40495,4,3742,0,748
NM_001275291,40495,6,3937,0,748
NM_001259958,40495,5,4059,557,748
NM_001370004,40495,4,3659,205,703
NM_168962,40495,5,3716,193,748
NM_168963,40495,4,3659,205,748
NM_001170025,40495,5,4245,743,748
NM_141161,40497,1,809,82,109
NM_141163,40501,1,1103,78,434
NR_125048,19836235,1,1010,0,0
NR_125049,19836235,1,405,0,0
NR_048314,12798470,2,2286,0,0
NR_048315,12798470,2,1412,0,0
NM_141165,40503,1,704,0,245
NM_001144527,40504,1,396,119,100
NM_176390,40504,1,633,119,337
NM_001144528,326267,4,599,311,72
NM_001275295,326267,4,357,69,72
NM_176391,326267,4,842,55,490
NR_133312,26067296,1,295,0,0
NM_168974,40507,2,1415,81,14
NM_141168,40507,1,1445,354,14
NM_141170,40509,4,1713,220,176
NM_001275298,40509,3,1613,120,176
NM_168977,40510,3,2744,356,573
NM_141171,40510,3,2653,265,573
NM_168978,40510,3,2523,135,573
NR_125050,19835441,1,493,0,0
NM_001275299,40511,2,1379,524,165
NM_141172,40511,2,949,94,165
NM_141173,40512,1,3559,92,287
NR_125052,19835951,1,370,0,0
NM_001275300,40513,3,1960,157,513
NM_001275302,40513,5,1855,340,225
NM_141174,40513,4,1689,174,225
NM_001275301,40513,3,2214,411,513
NR_144679,30522428,1,92,0,0
NM_168979,40514,3,2302,130,858
NM_168980,40514,3,2208,231,858
NR_125053,19835268,1,739,0,0
NM_001170026,318040,2,555,27,102
NM_168982,318040,1,621,27,102
NM_001043156,40515,24,4067,650,306
NM_001259961,40515,28,7348,650,119
NM_001259962,40515,24,4063,650,119
NM_001259964,40515,24,4608,650,328
NM_079494,40515,23,4033,650,119
NM_001275303,40515,25,8333,650,2142
NM_001300224,48448,4,2053,844,198
NM_001043159,48448,3,1581,372,198
NM_080179,48448,3,1561,352,198
NM_168985,48448,3,1536,327,198
NM_168986,48448,2,1423,214,198
NM_001300222,48448,2,1481,272,198
NM_001300223,48448,2,1429,220,198
NM_206425,2768951,8,2227,102,25
NR_125054,19834895,3,957,0,0
NM_001259965,3885665,3,740,21,59
NR_125055,19834781,1,790,0,0
NM_001275305,40521,11,2281,507,274
NM_001259967,40521,12,2354,957,281
NM_001104199,40521,12,5645,507,3518
NM_001259966,40521,11,5464,830,3518
NM_001316465,40521,12,5645,507,3518
NM_080494,40521,8,1509,73,281
NR_048316,12798471,1,110,0,0
NM_168988,317928,3,439,109,78
NM_168989,317928,4,379,49,78
NM_001275306,317928,4,538,109,177
NM_001043163,3355150,8,2773,100,69
NM_001043164,3355150,8,2974,301,69
NM_001170027,3355150,7,2728,127,0
NM_001043162,3355150,8,2800,127,69
NM_001144529,7354399,3,880,102,46
NM_001275307,7354399,3,1163,424,46
NM_001043166,3355149,1,1161,38,43
NM_001043167,4379919,6,1582,282,199
NM_001043168,4379919,8,2560,276,199
NM_001043169,4379919,7,2506,276,199
NM_001275308,4379919,7,2326,276,199
NM_001275309,14462915,2,3103,22,0
NR_073976,14462917,2,904,0,0
NM_001043175,3355079,3,740,163,70
NM_001259968,3355079,4,868,504,70
NM_001275310,3355079,4,881,412,70
NM_001275311,3355079,3,737,163,70
NM_001043176,3355084,8,2233,132,1462
NM_001043177,3355084,8,2233,132,1462
NM_001104200,5740633,6,1722,190,242
NM_001043187,3355089,3,1422,155,43
NM_001043186,3355089,2,479,112,223
NM_001043188,3355089,2,1379,112,43
NM_001110929,3355151,4,1246,310,54
NM_001015473,3355151,7,1961,310,244
NM_001110930,3355151,6,1874,310,244
NM_001110931,3355151,6,1492,324,244
NM_001170374,8673970,3,458,134,39
NM_001300709,3355155,3,445,92,68
NM_001015476,3355155,3,745,92,368
NM_001170377,3354971,6,5290,81,283
NM_001015221,3354971,6,5303,94,283
NM_001015222,3354971,6,5486,277,283
NM_001110936,3354971,6,5495,286,283
NM_001170375,3354971,7,5311,102,283
NM_001170376,3354971,6,5326,117,283
NM_001170380,3354971,6,5317,108,283
NM_001170378,3354971,6,5279,70,283
NM_001170379,3354971,5,5276,67,283
NM_001170382,5740185,3,434,96,80
NM_001170381,5740185,3,416,78,80
NM_001110937,5740185,3,506,94,154
NM_001276234,5740185,3,520,94,318
NM_001300710,5740185,5,1083,78,897
NR_125320,19835742,3,966,0,0
NR_125321,19835848,3,583,0,0
NR_125322,19835848,3,467,0,0
NM_001170384,3354965,3,1627,269,92
NM_001015212,3354965,2,1491,133,92
NM_001015213,3354965,2,1445,87,92
NM_001015214,3354965,2,1422,64,92
NM_001170385,3354965,2,1478,120,92
NM_001276236,3354965,2,4869,84,3519
NR_133315,26067562,2,490,0,0
NM_001015132,3354896,8,2299,87,64
NM_001300711,3354896,9,2527,87,538
NM_001258466,3354918,3,788,125,48
NM_001258467,3354918,3,694,31,48
NM_001258468,3354918,3,882,219,48
NM_001258469,3354918,3,950,287,48
NM_001015155,3354918,3,709,46,48
NM_001015156,3354918,2,1017,354,48
NM_001110959,3354918,3,885,222,48
NM_001110960,3354918,3,959,296,48
NR_163234,39877425,1,68,0,0
NR_047705,12798147,1,70,0,0
NM_001015152,3354919,8,1203,59,304
NM_001015151,3354919,10,1459,59,56
NM_001276239,3354919,11,1505,59,0
NM_001276240,3354919,10,1458,507,0
NM_001276241,3354919,12,1564,59,440
NM_001259591,12798539,1,879,82,608
NR_124735,19836081,1,539,0,0
NR_073902,14462822,2,670,0,0
NM_001259593,38016,2,1326,122,631
NM_138155,38016,1,785,60,152
NM_144069,50161,2,608,46,295
NR_124736,19834790,1,412,0,0
NR_124738,19835792,1,346,0,0
NR_133140,26067135,1,842,0,0
NM_138157,38020,6,2642,458,129
NM_167796,38020,6,2616,192,129
NR_124739,19835373,1,394,0,0
NM_138159,38022,1,1117,25,81
NM_001169832,38023,4,2020,607,384
NM_138160,38023,4,1392,175,188
NM_167798,38023,5,1462,245,188
NM_206221,38023,5,1676,459,188
NM_001274255,38023,4,1384,167,188
NM_001043107,4379907,4,1732,988,132
NM_001043108,4379907,4,1727,983,132
NM_001043109,4379908,4,1732,60,751
NM_001299952,4379907,3,1603,859,132
NM_001299953,4379907,3,1900,1156,132
NM_001259599,38027,8,11632,564,1342
NM_206222,38027,8,11796,728,1342
NM_138163,38027,8,10801,512,563
NM_167803,43913,4,1713,172,116
NM_079916,43913,3,1933,207,109
NM_001299957,38032,9,2990,149,117
NM_001274257,38032,8,3112,149,227
NM_001299955,38032,8,3115,149,227
NM_001299956,38032,8,3097,149,227
NM_138166,38032,8,3100,149,227
NM_138167,38033,3,926,0,62
NM_167804,38033,3,929,0,62
NM_167813,38037,5,2502,248,637
NM_138171,38037,9,3966,458,637
NM_001202085,10178831,2,564,15,45
NM_001103987,5740130,2,603,48,153
NM_001103988,5740693,4,705,0,177
NM_001169833,44811,13,8975,592,373
NM_001274258,44811,14,8652,225,1935
NM_001274259,44811,14,9296,637,373
NM_001274260,44811,13,8605,225,373
NM_001274261,44811,13,8517,134,373
NM_167817,44811,14,8960,637,373
NM_167819,44811,13,9020,637,373
NM_001169834,44811,8,7362,225,717
NM_206224,44811,7,7834,637,717
NM_001259601,252479,16,5878,329,281
NM_001274262,252479,16,5881,329,281
NM_001274263,252479,16,5929,329,281
NM_001274264,252479,16,5914,329,281
NM_138175,252479,16,5932,329,281
NM_001274266,38045,4,3411,170,460
NM_138177,38045,4,3159,170,208
NR_048208,12798543,1,311,0,0
NR_003839,5740539,1,151,0,0
NM_001103989,5740488,2,258,0,0
NM_167822,318243,1,1972,21,790
NM_001370043,45374,12,7175,1184,942
NM_080083,45374,12,7175,1184,966
NM_167827,45374,11,4415,265,133
NM_001274274,45374,13,6109,951,133
NM_167826,45374,12,5586,428,133
NM_138184,326208,6,2694,65,145
NM_001144394,38055,8,2110,128,251
NM_001274275,38055,9,2131,128,251
NM_001259602,38055,10,2233,230,251
NM_167828,38055,9,2263,281,251
NM_138185,38056,7,2133,373,218
NM_001274276,38057,5,2942,540,674
NM_001259605,38057,5,3020,618,674
NM_001274277,38057,5,2512,110,674
NM_001259603,38057,7,2415,320,340
NM_176268,38057,5,2457,540,159
NM_001259604,38057,5,2316,618,24
NM_138186,38057,5,1844,110,0
NM_001259606,38058,9,2420,600,275
NM_079147,38058,9,1967,147,275
NM_167829,38058,8,1882,147,166
NM_001169842,38062,4,3219,128,646
NM_138189,38062,4,3346,255,646
NM_138191,38064,1,774,115,167
NM_001043110,38065,9,4501,653,1058
NM_001274278,38065,10,4588,653,866
NM_001274279,38065,10,4570,653,1058
NM_001274281,38065,9,4483,653,1058
NM_079148,38065,10,4588,653,1058
NM_001103991,38065,12,4517,558,1058
NM_001274280,38065,13,4586,558,1058
NR_124740,19835456,1,1250,0,0
NM_138192,38066,1,761,200,84
NM_001043111,38067,18,8271,1098,1035
NM_001299960,38067,4,2708,353,819
NM_001103992,38067,4,3032,509,819
NM_001274284,38067,10,4934,572,819
NM_001274283,38067,15,7528,1798,819
NM_001274282,38067,19,8642,1004,819
NM_079149,38067,19,8706,1098,819
NR_002471,3771973,1,64,0,0
NM_001299959,38067,13,5689,1798,297
NM_001103993,38067,17,6867,1098,297
NM_001103994,5740365,2,375,78,63
NM_079150,38069,2,718,79,108
NR_133143,26067559,2,630,0,0
NM_138196,38072,4,2825,336,1160
NM_138198,38074,6,2198,584,390
NM_138199,38075,3,883,69,31
NR_124743,19835733,1,442,0,0
NR_124744,19834793,2,944,0,0
NM_001259607,12798544,2,1450,152,779
NM_167836,12798544,2,1453,152,782
NR_048211,12798546,2,498,0,0
NR_048210,12798546,2,766,0,0
NM_138201,38077,3,1035,117,546
NM_138202,38078,1,1103,79,67
NM_138204,38080,2,2379,512,121
NM_167837,38080,3,2310,443,121
NM_167838,38080,3,2201,334,121
NM_001274289,38081,3,1494,205,422
NM_138205,38081,3,1400,337,196
NM_001274287,38081,4,1446,383,196
NM_001274288,38081,4,1508,445,196
NM_138206,38082,2,2329,402,181
NM_138207,38083,4,1480,90,49
NM_167839,318050,4,1382,0,62
NM_138209,38085,2,1370,141,536
NM_138210,38086,2,2193,406,200
NM_001274291,38087,4,1945,237,187
NM_138211,38087,3,1924,237,187
NM_167840,38088,8,1289,4,109
NM_079151,38088,7,1275,59,52
NM_001299961,38088,7,1540,324,52
NM_138212,38089,1,1000,245,122
NM_001144395,38089,2,972,217,122
NM_001274292,38089,2,974,93,122
NR_124746,19835319,1,315,0,0
NR_073906,14462824,2,349,0,0
NR_073907,14462824,1,428,0,0
NM_138213,38090,2,1415,229,184
NM_001274293,38090,2,1167,74,184
NM_138214,38092,1,625,78,91
NR_124750,19835005,6,2386,0,0
NR_124749,19835005,6,2492,0,0
NR_124748,19835005,7,2508,0,0
NM_001274294,38093,13,4329,161,2758
NM_167842,38093,12,4222,161,377
NR_003840,5740268,1,70,0,0
NR_003841,5740821,1,72,0,0
NR_003842,5740611,1,84,0,0
NR_003843,5740381,1,79,0,0
NR_003844,5740156,1,71,0,0
NR_003845,5740724,1,75,0,0
NR_003846,5740506,1,139,0,0
NR_003847,5740678,1,153,0,0
NR_003848,5740448,1,148,0,0
NM_138217,38095,1,911,126,116
NM_001274295,38095,2,919,134,116
NM_001274296,38097,2,1309,46,78
NM_138219,38097,2,1330,46,78
NM_138222,38101,7,2717,578,561
NM_001299965,38104,1,3755,142,1162
NM_138225,38104,1,4723,1110,1162
NM_167850,43974,8,3466,166,2103
NM_167849,43974,10,4187,107,2103
NM_167848,43974,13,4904,386,2103
NM_143703,43974,17,9245,350,2103
NM_167847,43974,17,9510,615,2103
NM_206228,43974,10,2959,107,875
NM_001274310,38116,4,5319,453,1953
NM_001274311,38116,4,5322,453,1953
NM_001274312,38116,4,5337,453,1953
NM_167852,38116,4,5340,453,1953
NM_001274313,44254,5,5146,406,1539
NM_079155,44254,5,5149,406,1539
NM_138236,38121,7,2183,83,432
NM_079157,38122,1,564,7,128
NM_167858,261663,2,1082,70,43
NM_138237,38124,2,1212,156,87
NM_057475,38127,1,480,19,38
NM_057480,38129,1,615,14,175
NM_138241,38134,1,1187,84,167
NM_057470,38135,6,3871,270,400
NM_206230,2768976,2,785,290,0
NM_138242,38136,1,692,3,80
NM_001274318,38146,1,1805,337,889
NM_057602,38146,1,1718,337,802
NM_001274319,38148,1,2569,130,834
NM_001299968,38148,1,1825,121,396
NM_138251,38148,1,2131,130,396
NM_167867,38150,2,1428,293,211
NM_138253,38150,3,1466,331,211
NM_138255,38152,3,876,24,213
NM_167869,38152,2,966,24,213
NR_124752,19834774,2,1032,0,0
NM_138257,38156,1,840,33,45
NM_001274322,38157,3,1226,55,178
NM_138258,38157,4,1941,770,178
NM_001274323,38159,2,2640,103,362
NM_138260,38159,2,2846,309,362
NM_167873,38159,3,2576,12,362
NM_057340,38160,7,1835,123,104
NM_167874,38160,7,1796,99,104
NM_167875,38160,6,3495,590,1609
NM_001274324,38160,8,5167,2262,1609
NM_057339,38160,6,2115,123,345
NM_138264,38165,1,2273,109,862
NM_138265,38167,6,3219,229,68
NR_124753,19835324,2,1983,0,0
NM_167877,317976,1,1211,55,520
NM_176273,38169,4,1898,170,735
NM_176272,38169,8,2380,187,735
NM_001274328,192509,9,3483,382,803
NM_138268,192509,8,3148,382,384
NM_001169844,38173,4,4856,2858,360
NM_001169845,38173,6,2442,444,360
NM_001169846,38173,7,2776,778,360
NM_001169847,38173,5,4455,2457,360
NM_001169848,38173,6,3081,1083,360
NM_001169849,38173,6,2447,449,360
NM_080384,38173,5,2395,121,360
NM_167880,38173,6,2503,505,360
NM_167881,38173,6,2456,458,360
NM_167882,38173,8,2703,705,360
NR_048216,12798560,1,125,0,0
NM_138269,38174,4,2801,265,601
NM_001274330,38176,21,4762,126,100
NM_001274331,38176,21,4738,126,100
NM_139361,38176,20,4642,126,100
NM_167888,38176,20,4645,126,100
NM_167889,38176,22,4861,126,100
NM_001038897,3885628,1,1821,0,0
NM_001274332,38177,1,1907,274,667
NM_139362,38177,1,1824,274,584
NM_001274333,317973,4,735,49,137
NM_001274334,317973,4,752,49,505
NM_167891,317973,4,732,49,137
NR_133151,26067143,1,453,0,0
NM_139366,38181,4,2935,602,206
NM_167895,38181,5,2827,494,206
NM_139369,38184,4,3804,476,370
NM_167896,38184,3,3691,363,370
NM_001274338,38187,2,1398,103,542
NM_001299971,38187,2,1029,22,326
NM_139372,38187,2,1182,103,326
NM_001274339,38190,1,3815,0,350
NM_139375,38190,1,5106,226,350
NM_139376,38192,2,726,56,76
NM_001169852,38194,3,2382,29,334
NM_079161,38194,4,2673,320,334
NM_139378,38195,1,2587,428,1421
NM_001274341,38196,7,3378,504,2496
NM_001274340,38196,7,3411,492,2298
NM_001259618,38196,9,3570,526,2636
NM_167905,38196,7,3027,529,1919
NM_057710,38196,6,1387,480,355
NM_206234,38196,7,1460,526,355
NM_167904,38196,6,1109,483,74
NM_167906,38196,8,1277,526,343
NM_139379,38197,2,1240,163,99
NM_167907,38197,2,1107,99,99
NM_058047,38199,2,4078,242,131
NM_167908,38199,3,3970,134,131
NM_139381,38201,1,1534,64,51
NR_133154,26067145,1,466,0,0
